LAST_EXEC_TS	TCODE	TCODE_TEXT	ABAP_PROGRAM	EXEC_COUNT	TOTAL_EXEC_TIME_SEC	AVG_EXEC_TIME_SEC	MAX_EXEC_TIME_SEC	TOTAL_LOCK_WAIT_SEC	LOCK_WAIT_RATIO	TOTAL_EXEC_MEM_MB	AVG_EXEC_MEM_MB	MAX_EXEC_MEM_MB	MEM_PER_EXEC_MB	ACCESSED_TABLES	SQL_TEXT
20260626155443636478000			CL_BGRFC_SUPERVISOR_START=====CP	31,235	13.283000000	0.000000000	0.455000000	10.234000000	0.771	783.800000000000	0.000000000000	0.200000000000	0	SAPHANADB.NRIV(3)	SELECT "CLIENT" , "OBJECT" , "SUBOBJECT" , "NRRANGENR" , "TOYEAR" , "FROMNUMBER" , "TONUMBER" , "NRLEVEL" , "EXTERNIND" FROM "NRIV" WHERE "CLIENT" = ? AND "OBJECT" = ? AND "SUBOBJECT" = ? AND "NRRANGENR" = ? AND "TOYEAR" = ? FOR UPDATE
20260626145441951687000			CL_BGRFC_SUPERVISOR_START=====CP	31,330	12.238000000	0.000000000	0.442000000	8.868000000	0.725	777.800000000000	0.000000000000	0.100000000000	0	SAPHANADB.NRIV(3)	SELECT "CLIENT" , "OBJECT" , "SUBOBJECT" , "NRRANGENR" , "TOYEAR" , "FROMNUMBER" , "TONUMBER" , "NRLEVEL" , "EXTERNIND" FROM "NRIV" WHERE "CLIENT" = ? AND "OBJECT" = ? AND "SUBOBJECT" = ? AND "NRRANGENR" = ? AND "TOYEAR" = ? FOR UPDATE
20260626105440966184000			CL_BGRFC_SUPERVISOR_START=====CP	26,551	7.983000000	0.000000000	0.376000000	5.473000000	0.686	591.700000000000	0.000000000000	0.100000000000	0	SAPHANADB.NRIV(3)	SELECT "CLIENT" , "OBJECT" , "SUBOBJECT" , "NRRANGENR" , "TOYEAR" , "FROMNUMBER" , "TONUMBER" , "NRLEVEL" , "EXTERNIND" FROM "NRIV" WHERE "CLIENT" = ? AND "OBJECT" = ? AND "SUBOBJECT" = ? AND "NRRANGENR" = ? AND "TOYEAR" = ? FOR UPDATE
20260626095443165721000			CL_BGRFC_SUPERVISOR_START=====CP	25,878	20.881000000	0.001000000	1.231000000	18.538000000	0.888	586.400000000000	0.000000000000	0.100000000000	0	SAPHANADB.NRIV(3)	SELECT "CLIENT" , "OBJECT" , "SUBOBJECT" , "NRRANGENR" , "TOYEAR" , "FROMNUMBER" , "TONUMBER" , "NRLEVEL" , "EXTERNIND" FROM "NRIV" WHERE "CLIENT" = ? AND "OBJECT" = ? AND "SUBOBJECT" = ? AND "NRRANGENR" = ? AND "TOYEAR" = ? FOR UPDATE
20260626115447649403000			CL_BGRFC_SUPERVISOR_START=====CP	21,647	11.437000000	0.001000000	0.885000000	9.251000000	0.809	484.300000000000	0.000000000000	0.100000000000	0	SAPHANADB.NRIV(3)	SELECT "CLIENT" , "OBJECT" , "SUBOBJECT" , "NRRANGENR" , "TOYEAR" , "FROMNUMBER" , "TONUMBER" , "NRLEVEL" , "EXTERNIND" FROM "NRIV" WHERE "CLIENT" = ? AND "OBJECT" = ? AND "SUBOBJECT" = ? AND "NRRANGENR" = ? AND "TOYEAR" = ? FOR UPDATE
20260626175440869648000			CL_BGRFC_SUPERVISOR_START=====CP	20,680	8.356000000	0.000000000	1.103000000	6.435000000	0.77	455.700000000000	0.000000000000	0.100000000000	0	SAPHANADB.NRIV(3)	SELECT "CLIENT" , "OBJECT" , "SUBOBJECT" , "NRRANGENR" , "TOYEAR" , "FROMNUMBER" , "TONUMBER" , "NRLEVEL" , "EXTERNIND" FROM "NRIV" WHERE "CLIENT" = ? AND "OBJECT" = ? AND "SUBOBJECT" = ? AND "NRRANGENR" = ? AND "TOYEAR" = ? FOR UPDATE
20260626115447446546000	SBTA	테스트 백그라운드 처리	SAPMSSY2	19,611	10.184000000	0.001000000	0.834000000	5.862000000	0.576	449.900000000000	0.000000000000	0.100000000000	0	SAPHANADB.TBTCO(9)	SELECT TOP 1 "JOBNAME" , "JOBCOUNT" , "JOBGROUP" , "INTREPORT" , "STEPCOUNT" , "SDLSTRTDT" , "SDLSTRTTM" , "BTCSYSTEM" , "SDLDATE" , "SDLTIME" , "SDLUNAME" , "LASTCHDATE" , "LASTCHTIME" , "LASTCHNAME" , "RELDATE" , "RELTIME" , "RELUNAME" , "STRTDATE" , "STRTTIME" , "ENDDATE" , "ENDTIME" , "PRDMINS" , "PRDHOURS" , "PRDDAYS" , "PRDWEEKS" , "PRDMONTHS" , "PERIODIC" , "DELANFREP" , "EMERGMODE" , "STATUS" , "NEWFLAG" , "AUTHCKNAM" , "AUTHCKMAN" , "SUCCNUM" , "PREDNUM" , "JOBLOG" , "LASTSTRTDT" , "LASTSTRTTM" , "WPNUMBER" , "WPPROCID" , "EVENTID" , "EVENTPARM" , "BTCSYSREAX" , "JOBCLASS" , "PRIORITY" , "EVENTCOUNT" , "CHECKSTAT" , "CALENDARID" , "PRDBEHAV" , "EXECSERVER" , "EOMCORRECT" , "CALCORRECT" , "REAXSERVER" , "RECLOGSYS" , "RECOBJTYPE" , "RECOBJKEY" , "RECDESCRIB" , "TGTSRVGRP" FROM "TBTCO" WHERE "JOBNAME" = ? AND "JOBCOUNT" = ? FOR UPDATE
20260626085444546949000			/SCWM/SAPLHU_TO_UPD	4,509	12.356000000	0.003000000	0.969000000	10.149000000	0.821	371.400000000000	0.100000000000	0.100000000000	0.1	SAPHANADB./SCWM/HUHDR(57)	SELECT "MANDT" , "GUID_HU" , "HUIDENT" , "PMAT_GUID" , "CREATED_BY" , "CREATED_AT" , "ORIG_SYSTEM" , "CHANGED_BY" , "CHANGED_AT" , "G_WEIGHT" , "N_WEIGHT" , "UNIT_GW" , "T_WEIGHT" , "UNIT_TW" , "G_VOLUME" , "N_VOLUME" , "UNIT_GV" , "T_VOLUME" , "UNIT_TV" , "G_CAPA" , "N_CAPA" , "T_CAPA" , "LENGTH" , "WIDTH" , "HEIGHT" , "UNIT_LWH" , "MAX_WEIGHT" , "TOLW" , "TARE_VAR" , "MAX_VOLUME" , "TOLV" , "CLOSED_PACKAGE" , "MAX_CAPA" , "TOLC" , "MAX_LENGTH" , "MAX_WIDTH" , "MAX_HEIGHT" , "UNIT_MAX_LWH" , "LGNUM" , "VHI" , "LETYP" , "FLGAVQ" , "FLGMOVE" , "PROCS" , "COPST" , "PRCES" , "DSTGRP" , "WKLID" , "ENTITLED" , "WSTYP" , "WSSEC" , "WSBIN" , "WCR" , "IPICK" , "MFSERROR" , "WTCONF" , "UKCON" , "TRANSIT" , "MFS_STOCKTRANS_CNT" , "FLGTWEXT" , "PMTYP" , "PACKGR" , "SAPRL" , "PHYSTAT" , "TOP" , "BOTTOM" , "STSMA" , "PS_GUID" , "PS_LEVEL_SEQ" , "OBJREF" , "HZMT" , "LOGPOS" , "HU_GUID_EXT" , "LOGPOS_EXT" , "AUTO_CREA_PICK" , "HUHDR_DUMMY" , "ZZQUAN_1ST_PACK_AT" , "ZZQUAN_1ST_PACK_BY" , "ZZQUAN_LAST_PACK_AT" , "ZZQUAN_LAST_PACK_BY" , "ZZHU_1ST_COMP_AT" , "ZZHU_1ST_COMP_BY" , "ZZHU_LAST_COMP_AT" , "ZZHU_LAST_COMP_BY" , "ZZHU_1ST_LOAD_AT" , "ZZHU_1ST_LOAD_BY" , "ZZHU_LAST_LOAD_AT" , "ZZHU_LAST_LOAD_BY" , "ZZWORKSTATION_F" , "ZZWORKSTATION_L" , "ZZPLT_FIXTURE" , "ZZPLT_FIXTURE_SEQ" , "ZZPLT_FIXTURE_WGT" , "ZZPLT_FIXTURE_WGT_UNIT" , "ZZBOX_FIXTURE" , "ZZBOX_FIXTURE_CNT" , "ZZBOX_FIXTURE_TOT_WGT" , "ZZBOX_FIXTURE_UNT_WGT" , "ZZBOX_FIXTURE_WGT_UNIT" , "ZZHU_MEMO_TEXT" FROM "/SCWM/HUHDR" WHERE "MANDT" = ? AND "GUID_HU" = ? FOR UPDATE
20260626095442300653000			/SCWM/SAPLHU_TO_UPD	3,543	8.657000000	0.002000000	0.335000000	6.723000000	0.777	292.600000000000	0.100000000000	0.100000000000	0.1	SAPHANADB./SCWM/HUHDR(57)	SELECT "MANDT" , "GUID_HU" , "HUIDENT" , "PMAT_GUID" , "CREATED_BY" , "CREATED_AT" , "ORIG_SYSTEM" , "CHANGED_BY" , "CHANGED_AT" , "G_WEIGHT" , "N_WEIGHT" , "UNIT_GW" , "T_WEIGHT" , "UNIT_TW" , "G_VOLUME" , "N_VOLUME" , "UNIT_GV" , "T_VOLUME" , "UNIT_TV" , "G_CAPA" , "N_CAPA" , "T_CAPA" , "LENGTH" , "WIDTH" , "HEIGHT" , "UNIT_LWH" , "MAX_WEIGHT" , "TOLW" , "TARE_VAR" , "MAX_VOLUME" , "TOLV" , "CLOSED_PACKAGE" , "MAX_CAPA" , "TOLC" , "MAX_LENGTH" , "MAX_WIDTH" , "MAX_HEIGHT" , "UNIT_MAX_LWH" , "LGNUM" , "VHI" , "LETYP" , "FLGAVQ" , "FLGMOVE" , "PROCS" , "COPST" , "PRCES" , "DSTGRP" , "WKLID" , "ENTITLED" , "WSTYP" , "WSSEC" , "WSBIN" , "WCR" , "IPICK" , "MFSERROR" , "WTCONF" , "UKCON" , "TRANSIT" , "MFS_STOCKTRANS_CNT" , "FLGTWEXT" , "PMTYP" , "PACKGR" , "SAPRL" , "PHYSTAT" , "TOP" , "BOTTOM" , "STSMA" , "PS_GUID" , "PS_LEVEL_SEQ" , "OBJREF" , "HZMT" , "LOGPOS" , "HU_GUID_EXT" , "LOGPOS_EXT" , "AUTO_CREA_PICK" , "HUHDR_DUMMY" , "ZZQUAN_1ST_PACK_AT" , "ZZQUAN_1ST_PACK_BY" , "ZZQUAN_LAST_PACK_AT" , "ZZQUAN_LAST_PACK_BY" , "ZZHU_1ST_COMP_AT" , "ZZHU_1ST_COMP_BY" , "ZZHU_LAST_COMP_AT" , "ZZHU_LAST_COMP_BY" , "ZZHU_1ST_LOAD_AT" , "ZZHU_1ST_LOAD_BY" , "ZZHU_LAST_LOAD_AT" , "ZZHU_LAST_LOAD_BY" , "ZZWORKSTATION_F" , "ZZWORKSTATION_L" , "ZZPLT_FIXTURE" , "ZZPLT_FIXTURE_SEQ" , "ZZPLT_FIXTURE_WGT" , "ZZPLT_FIXTURE_WGT_UNIT" , "ZZBOX_FIXTURE" , "ZZBOX_FIXTURE_CNT" , "ZZBOX_FIXTURE_TOT_WGT" , "ZZBOX_FIXTURE_UNT_WGT" , "ZZBOX_FIXTURE_WGT_UNIT" , "ZZHU_MEMO_TEXT" FROM "/SCWM/HUHDR" WHERE "MANDT" = ? AND "GUID_HU" = ? FOR UPDATE
20260626075444022374000			/SCWM/SAPLHU_TO_UPD	3,255	11.611000000	0.004000000	0.396000000	10.077000000	0.868	268.700000000000	0.100000000000	0.100000000000	0.1	SAPHANADB./SCWM/HUHDR(57)	SELECT "MANDT" , "GUID_HU" , "HUIDENT" , "PMAT_GUID" , "CREATED_BY" , "CREATED_AT" , "ORIG_SYSTEM" , "CHANGED_BY" , "CHANGED_AT" , "G_WEIGHT" , "N_WEIGHT" , "UNIT_GW" , "T_WEIGHT" , "UNIT_TW" , "G_VOLUME" , "N_VOLUME" , "UNIT_GV" , "T_VOLUME" , "UNIT_TV" , "G_CAPA" , "N_CAPA" , "T_CAPA" , "LENGTH" , "WIDTH" , "HEIGHT" , "UNIT_LWH" , "MAX_WEIGHT" , "TOLW" , "TARE_VAR" , "MAX_VOLUME" , "TOLV" , "CLOSED_PACKAGE" , "MAX_CAPA" , "TOLC" , "MAX_LENGTH" , "MAX_WIDTH" , "MAX_HEIGHT" , "UNIT_MAX_LWH" , "LGNUM" , "VHI" , "LETYP" , "FLGAVQ" , "FLGMOVE" , "PROCS" , "COPST" , "PRCES" , "DSTGRP" , "WKLID" , "ENTITLED" , "WSTYP" , "WSSEC" , "WSBIN" , "WCR" , "IPICK" , "MFSERROR" , "WTCONF" , "UKCON" , "TRANSIT" , "MFS_STOCKTRANS_CNT" , "FLGTWEXT" , "PMTYP" , "PACKGR" , "SAPRL" , "PHYSTAT" , "TOP" , "BOTTOM" , "STSMA" , "PS_GUID" , "PS_LEVEL_SEQ" , "OBJREF" , "HZMT" , "LOGPOS" , "HU_GUID_EXT" , "LOGPOS_EXT" , "AUTO_CREA_PICK" , "HUHDR_DUMMY" , "ZZQUAN_1ST_PACK_AT" , "ZZQUAN_1ST_PACK_BY" , "ZZQUAN_LAST_PACK_AT" , "ZZQUAN_LAST_PACK_BY" , "ZZHU_1ST_COMP_AT" , "ZZHU_1ST_COMP_BY" , "ZZHU_LAST_COMP_AT" , "ZZHU_LAST_COMP_BY" , "ZZHU_1ST_LOAD_AT" , "ZZHU_1ST_LOAD_BY" , "ZZHU_LAST_LOAD_AT" , "ZZHU_LAST_LOAD_BY" , "ZZWORKSTATION_F" , "ZZWORKSTATION_L" , "ZZPLT_FIXTURE" , "ZZPLT_FIXTURE_SEQ" , "ZZPLT_FIXTURE_WGT" , "ZZPLT_FIXTURE_WGT_UNIT" , "ZZBOX_FIXTURE" , "ZZBOX_FIXTURE_CNT" , "ZZBOX_FIXTURE_TOT_WGT" , "ZZBOX_FIXTURE_UNT_WGT" , "ZZBOX_FIXTURE_WGT_UNIT" , "ZZHU_MEMO_TEXT" FROM "/SCWM/HUHDR" WHERE "MANDT" = ? AND "GUID_HU" = ? FOR UPDATE
