 1. Amazon CloudWatch Application Insights (추천)
[CloudWatch Application Insights for SAP NetWeaver](https://aws.amazon.com/blogs/awsforsap/monitor-sap-amazon-cloudwatch-application-insights/)를 연동하면 SAP 커널이 내뱉는 개발자 트레이스 로그(dev_w*)의 특정 에러 패턴을 실시간으로 감시할 수 있습니다. [1]
 
* 감시 대상: 하나의 WP가 가상 메모리나 Extended Memory 한계에 부딪힐 때 생성되는 RESIZE_EM_ALLOC_ERROR 또는 Memory allocation failed 등의 로그 패턴입니다.
* 알람 설정: 이 로그가 감지되면 인스턴스가 완전히 다운(OOM Killer 작동)되기 전에 Amazon SNS를 통해 카카오톡, 이메일, 슬랙 등으로 "특정 WP 메모리 임계치 도달 경고"를 즉시 받아볼 수 있습니다. [1, 2]
 
 2. CloudWatch Agent로 Linux OOM 사전 징후 감시
특정 WP가 힙 메모리(Private Memory) 영역으로 진입하면 Linux OS의 스왑(Swap) 메모리를 끌어 쓰기 시작합니다. 전체 메모리가 남아있어도 Swap 메모리가 갑자기 급증한다는 것은 악성 WP 1개가 폭주하고 있다는 강력한 증거입니다.
 
* 수집 지표: CloudWatch Agent를 통해 mem_used_percent뿐만 아니라 swap_used_percent를 수집합니다.
* 알람 설정: 일반적인 상태에서 Swap 사용률은 0%에 가까워야 합니다. swap_used_percent > 20% 조건으로 1분간 지속될 때 경보(Alarm)를 발생시키면, OOM Killer가 SAP 디스패처를 강제 종료하기 최소 수 분 전에 방어할 시간을 벌 수 있습니다.
 
 3. SAP CCMS Alert / Solution Manager 활용
AWS 인프라 외부가 아닌 SAP 애플리케이션 내부에서 프로세스를 가장 확실하게 감시하는 방법입니다.
 
* 감시 매트릭: SAP 내부 모니터링 아키텍처(CCMS)를 통해 Extended Memory / Heap Memory Assigned to Work Processes 지표를 모니터링합니다.
* 알람 설정: 단일 DIA/BTC 프로세스가 자신이 가질 수 있는 최대 할당량(abap/heap_area_dia 값)의 80% 이상을 점유하는 순간 경고(Yellow/Red Alert)를 발생시키고 인터페이스를 통해 외부로 이메일을 발송하게 만듭니다.
 
------------------------------
 ?? 가장 빠른 조치 팁: 악성 프로세스 강제 종료 자동화
사전 알람을 받는 것도 좋지만, 새벽 시간대라면 알람을 보고 대응하기 전에 서버가 죽을 수 있습니다. 앞서 말씀드린 Basis 파라미터를 먼저 튜닝하는 것이 가장 확실한 자동 방어 기제입니다. [3]
 
abap/heap_area_dia = 2000000000    # 단일 Dialog WP의 힙 메모리를 2GB로 제한
abap/heap_area_nondia = 4000000000 # 단일 Batch WP의 힙 메모리를 4GB로 제한
 
이렇게 설정해 두면 굳이 서버가 다운되지 않고, 메모리를 다 쓴 해당 WP(악성 쿼리를 날린 사용자 인터페이스)만 TSV_TNEW_PAGE_ALLOC_FAILED 덤프를 내며 자동으로 강제 종료되므로 나머지 가량의 WP와 AP 서버 전체는 안전하게 보호됩니다.
------------------------------
현재 시스템에 이러한 관제 환경을 직접 구축해보고 싶으신가요? 가장 먼저 시도해보고 싶은 방식을 알려주시면 해당 영역의 구체적인 가이드를 드리겠습니다.
AWS CloudWatch Agent의 Swap 메모리 수집 및 알람 설정 방법CloudWatch Application Insights의 SAP NetWeaver 로그 감시 활성화 가이드
 
[1] [https://aws.amazon.com](https://aws.amazon.com/blogs/awsforsap/monitor-sap-amazon-cloudwatch-application-insights/)
[2] [https://saponaws.aeonx.digital](https://saponaws.aeonx.digital/blogs/sap_app)
[3] [https://community.sap.com](https://community.sap.com/t5/technology-blog-posts-by-sap/sap-earlywatch-alert-notifications-for-sap-hana-memory/ba-p/13491825)
 HOST	TIME	CPU	MEMORY_RESIDENT	MEMORY_TOTAL_RESIDENT	MEMORY_USED	MEMORY_ALLOCATION_LIMIT	MEMORY_SIZE	DISK_USED	DISK_SIZE	NETWORK_IN	NETWORK_OUT	SWAP_IN	SWAP_OUT
em-p-ihep51	20260623070323676000000	17	23,216,726,630,400	23,216,889,876,480	14,811,845,170,822	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	888,871,383	4,290,475,892	0	0
em-p-ihep51	20260623070333768000000	13	23,216,727,711,744	23,216,908,845,056	14,812,703,326,574	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	921,138,044	2,685,565,354	0	0
em-p-ihep51	20260623070343837000000	14	23,216,727,527,424	23,217,310,482,432	14,814,344,519,387	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	1,137,998,010	3,610,485,367	0	0
em-p-ihep51	20260623070353959000000	17	23,216,725,381,120	23,216,887,668,736	14,818,784,406,304	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	1,187,717,155	1,854,361,113	0	0
em-p-ihep51	20260623070404051000000	14	23,216,727,810,048	23,216,890,499,072	14,811,718,417,676	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	1,064,907,834	1,249,064,456	0	0
em-p-ihep51	20260623070414137000000	12	23,216,726,622,208	23,216,928,219,136	14,816,671,874,644	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	1,138,953,490	1,215,491,634	0	0
em-p-ihep51	20260623070424150000000	13	23,216,740,675,584	23,216,903,262,208	14,811,160,540,718	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	986,060,723	1,078,403,197	0	0
em-p-ihep51	20260623070434256000000	12	23,216,740,372,480	23,217,044,238,336	14,812,858,669,924	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	970,443,872	2,626,085,277	0	0
em-p-ihep51	20260623070444246000000	11	23,216,739,311,616	23,217,307,508,736	14,809,462,650,912	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	869,989,499	831,797,438	0	0
em-p-ihep51	20260623070454264000000	11	23,216,739,311,616	23,216,888,418,304	14,809,359,564,364	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	748,928,743	471,663,715	0	0
em-p-ihep51	20260623070504359000000	11	23,216,736,935,936	23,216,875,577,344	14,814,060,817,266	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	892,871,182	708,039,004	0	0
em-p-ihep51	20260623070514446000000	16	23,217,215,967,232	23,217,696,706,560	14,816,697,014,183	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	820,815,023	583,197,493	0	0
em-p-ihep51	20260623070524468000000	12	23,217,228,832,768	23,217,302,552,576	14,818,347,630,081	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	851,595,893	495,745,164	0	0
em-p-ihep51	20260623070534445000000	19	23,217,230,077,952	23,217,304,621,056	14,815,160,126,021	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	705,719,471	398,915,020	0	0
em-p-ihep51	20260623070544540000000	12	23,217,251,053,568	23,217,324,781,568	14,815,671,997,651	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	749,018,041	657,871,570	0	0
em-p-ihep51	20260623070554632000000	12	23,217,346,596,864	23,217,421,500,416	14,816,664,604,662	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	783,590,280	929,792,769	0	0
em-p-ihep51	20260623070604725000000	16	23,217,364,692,992	23,217,427,189,760	14,817,524,006,356	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	352,747,978	743,351,375	0	0
em-p-ihep51	20260623070614825000000	14	23,217,371,340,800	23,217,444,786,176	14,819,602,178,080	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	314,336,367	743,763,035	0	0
em-p-ihep51	20260623070624848000000	15	23,217,370,075,136	23,217,682,411,520	14,824,976,855,234	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	268,136,885	1,176,409,509	0	0
em-p-ihep51	20260623070634925000000	13	23,217,372,692,480	23,217,443,733,504	14,823,645,738,464	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	336,324,004	2,032,298,791	0	0
em-p-ihep51	20260623070644928000000	15	23,217,371,398,144	23,217,475,727,360	14,844,735,379,112	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	441,755,699	695,488,859	0	0
em-p-ihep51	20260623070654913000000	14	23,217,554,493,440	23,217,659,404,288	14,854,745,945,314	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	269,196,331	623,749,996	0	0
em-p-ihep51	20260623070704998000000	11	23,217,558,519,808	23,217,665,093,632	14,828,231,467,159	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	220,564,270	739,750,273	0	0
em-p-ihep51	20260623070715007000000	10	23,215,967,735,808	23,215,934,054,400	14,852,498,678,392	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	400,385,594	1,177,839,911	0	0
em-p-ihep51	20260623070725100000000	10	23,217,043,111,936	23,217,143,861,248	14,873,764,327,597	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	236,430,151	1,074,730,649	0	0
em-p-ihep51	20260623070735180000000	8	23,217,044,357,120	23,217,166,835,712	14,867,554,028,588	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	466,293,266	565,332,134	0	0
em-p-ihep51	20260623070745190000000	8	23,217,869,692,928	23,217,972,461,568	14,836,702,132,483	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	265,803,118	730,711,658	0	0
em-p-ihep51	20260623070755195000000	7	23,217,869,856,768	23,217,972,453,376	14,837,134,531,928	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	112,613,578	265,250,981	0	0
em-p-ihep51	20260623070805279000000	8	23,213,295,497,216	23,213,412,110,336	14,831,599,970,437	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	128,029,186	296,930,957	0	0
em-p-ihep51	20260623070815355000000	8	23,213,294,587,904	23,213,383,589,888	14,853,090,007,257	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	215,510,158	980,155,252	0	0
em-p-ihep51	20260623070825445000000	7	23,213,294,751,744	23,213,380,567,040	14,859,938,615,426	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	90,018,582	268,478,356	0	0
em-p-ihep51	20260623070835531000000	10	23,213,209,825,280	23,213,316,620,288	14,839,725,098,803	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	129,967,701	772,826,467	0	0
em-p-ihep51	20260623070845622000000	8	23,208,630,571,008	23,209,175,670,784	14,825,428,838,969	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	135,070,564	795,546,815	0	0
em-p-ihep51	20260623070855695000000	8	23,208,630,571,008	23,208,717,885,440	14,829,525,638,444	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	271,609,702	624,419,156	0	0
em-p-ihep51	20260623070905799000000	7	23,208,630,571,008	23,208,717,971,456	14,826,335,016,745	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	90,987,306	313,544,705	0	0
em-p-ihep51	20260623070915808000000	13	23,208,634,388,480	23,208,716,136,448	14,824,790,860,716	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	161,487,055	2,151,826,720	0	0
em-p-ihep51	20260623070925818000000	10	23,208,634,249,216	23,208,692,314,112	14,829,676,336,176	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	171,146,121	1,111,816,220	0	0
em-p-ihep51	20260623070935901000000	10	23,208,657,907,712	23,208,742,240,256	14,830,125,558,850	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	82,886,437	340,202,818	0	0
em-p-ihep51	20260623070945921000000	11	23,208,657,801,216	23,208,713,363,456	14,831,782,620,241	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	90,416,323	369,728,893	0	0
em-p-ihep51	20260623070956022000000	9	23,208,656,842,752	23,208,793,833,472	14,836,874,987,257	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	104,167,870	890,008,346	0	0
em-p-ihep51	20260623071006050000000	10	23,208,661,970,944	23,208,719,536,128	14,842,940,361,459	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	233,011,739	1,081,860,439	0	0
em-p-ihep51	20260623071016057000000	28	23,208,684,638,208	23,208,742,154,240	14,870,890,104,340	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	607,655,678	4,139,047,133	0	0
em-p-ihep51	20260623071026047000000	21	23,208,684,777,472	23,208,746,082,304	14,858,368,205,886	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	452,004,092	2,324,130,464	0	0
em-p-ihep51	20260623071036047000000	20	23,208,684,564,480	23,208,755,417,088	14,858,070,479,864	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	480,397,294	1,898,797,107	0	0
em-p-ihep51	20260623071046055000000	17	23,216,036,179,968	23,215,182,401,536	14,865,953,164,143	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	249,275,089	1,708,112,054	0	0
em-p-ihep51	20260623071056093000000	18	23,229,588,320,256	23,229,274,304,512	14,889,518,675,616	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	274,828,241	2,832,266,955	0	0
em-p-ihep51	20260623071106087000000	22	23,237,848,428,544	23,237,637,287,936	14,894,987,443,339	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	256,109,237	1,806,791,943	0	0
em-p-ihep51	20260623071116174000000	16	23,251,188,862,976	23,251,157,102,592	14,907,907,393,083	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	294,085,225	2,302,857,698	0	0
em-p-ihep51	20260623071126174000000	18	23,251,232,546,816	23,251,325,403,136	14,902,532,135,551	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	239,467,942	1,850,086,085	0	0
em-p-ihep51	20260623071136279000000	15	23,251,230,175,232	23,251,747,549,184	14,907,198,082,320	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	158,875,820	1,199,629,204	0	0
em-p-ihep51	20260623071146366000000	19	23,251,247,419,392	23,251,344,195,584	14,907,444,863,244	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	546,298,888	3,760,174,751	0	0
em-p-ihep51	20260623071156468000000	20	23,251,236,630,528	23,251,328,376,832	14,903,409,791,530	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	782,600,526	2,274,349,408	0	0
em-p-ihep51	20260623071206450000000	17	23,251,244,896,256	23,251,336,843,264	14,912,030,851,595	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	217,688,886	1,203,216,542	0	0
em-p-ihep51	20260623071216456000000	17	23,251,244,949,504	23,251,341,635,584	14,911,963,003,251	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	400,669,547	1,476,827,220	0	0
em-p-ihep51	20260623071226454000000	16	23,251,247,656,960	23,251,338,805,248	14,912,528,983,232	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	379,404,207	1,226,229,444	0	0
em-p-ihep51	20260623071236575000000	16	23,251,249,278,976	23,251,426,729,984	14,935,850,164,652	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	463,421,336	1,789,042,702	0	0
em-p-ihep51	20260623071246558000000	18	23,249,910,206,464	23,250,529,927,168	14,963,917,422,023	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	648,230,558	1,915,131,870	0	0
em-p-ihep51	20260623071256607000000	15	23,250,114,592,768	23,250,282,102,784	14,960,902,775,675	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	437,129,915	1,095,015,000	0	0
em-p-ihep51	20260623071306598000000	16	23,247,937,269,760	23,248,107,307,008	14,950,532,261,130	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	464,255,153	1,155,519,619	0	0
em-p-ihep51	20260623071316689000000	17	23,238,768,308,224	23,239,347,642,368	14,928,666,441,392	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	656,356,693	1,506,742,079	0	0
em-p-ihep51	20260623071326704000000	14	23,227,334,037,504	23,228,584,808,448	14,907,339,913,476	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	367,326,276	1,008,962,967	0	0
em-p-ihep51	20260623071336720000000	15	23,204,261,507,072	23,204,440,907,776	14,894,452,662,940	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	314,474,652	888,070,711	0	0
em-p-ihep51	20260623071346804000000	12	23,201,362,800,640	23,201,543,524,352	14,894,275,876,924	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	315,038,654	873,773,417	0	0
em-p-ihep51	20260623071356824000000	16	23,197,024,698,368	23,197,209,333,760	14,894,346,094,801	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	292,975,669	1,137,634,877	0	0
em-p-ihep51	20260623071406910000000	12	23,197,024,591,872	23,197,164,097,536	14,896,526,975,453	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	300,516,270	1,862,741,309	0	0
em-p-ihep51	20260623071416989000000	13	23,194,350,411,776	23,194,487,668,736	14,886,785,950,859	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	508,194,625	1,209,977,289	0	0
em-p-ihep51	20260623071427062000000	13	23,194,377,162,752	23,194,771,992,576	14,882,787,494,706	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	174,362,678	479,136,673	0	0
em-p-ihep51	20260623071437074000000	11	23,194,379,423,744	23,194,517,491,712	14,883,537,333,607	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	401,764,928	799,666,072	0	0
em-p-ihep51	20260623071447104000000	16	23,194,381,008,896	23,194,518,757,376	14,891,461,875,511	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	599,249,800	1,229,014,967	0	0
em-p-ihep51	20260623071457115000000	12	23,194,383,155,200	23,194,520,772,608	14,886,448,776,371	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	185,144,024	610,553,627	0	0
em-p-ihep51	20260623071507121000000	22	23,194,859,761,664	23,194,999,029,760	14,897,081,084,550	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	1,422,660,874	3,059,334,661	0	0
em-p-ihep51	20260623071517131000000	30	23,194,890,575,872	23,195,026,751,488	14,893,377,030,627	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	693,546,803	840,890,635	0	0
em-p-ihep51	20260623071527163000000	26	23,194,890,678,272	23,195,028,709,376	14,876,256,942,499	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	435,653,325	1,140,526,754	0	0
em-p-ihep51	20260623071537247000000	13	23,185,029,996,544	23,185,165,979,648	14,875,295,639,997	25,154,938,761,216	25,945,969,811,456	22,034,264,555,520	29,685,706,653,696	489,345,946	1,257,318,269	49,152	0
